,0
1623,0.011666919
1624,0.00547208
1625,0.02159995
1626,0.0055531207
1627,0.01693415
1628,0.013079175
1629,0.01896604
1630,0.0063560074
1631,0.0069007007
1632,0.020339103
1633,0.0070186267
1634,0.00602914
1635,0.012200139
1636,0.0095362635
1637,0.005655015
1638,0.011073245
1639,0.0066384627
1640,0.009210667
1641,0.010079273
1642,0.01309269
1643,0.0154127525
1644,0.016208535
1645,0.011257698
1646,0.012694707
1647,0.0069540553
1648,0.010703753
1649,0.01485272
1650,0.011605768
1651,0.0054838452
1652,0.013807735
1653,0.0146346735
1654,0.017544033
1655,0.010726818
1656,0.010321586
1657,0.01014717
1658,0.0052797347
1659,0.015763186
1660,0.0065022437
1661,0.008438754
1662,0.010834078
1663,0.011706422
1664,0.0035225425
1665,0.0055519957
1666,0.0152126765
1667,0.013127583
1668,0.0059346138
1669,0.0070955586
1670,0.007995567
1671,0.008803911
1672,0.0071809636
1673,0.013242561
1674,0.0051888106
1675,0.0043564066
1676,0.011125605
1677,0.022802385
1678,0.01613921
1679,0.015366613
1680,0.006652061
1681,0.008579942
1682,0.010840523
1683,0.010192466
1684,0.006684958
1685,0.004510415
1686,0.010276775
1687,0.014086367
1688,0.005655636
1689,0.005559559
1690,0.0104506295
1691,0.0094511295
1692,0.015092398
1693,0.011872775
1694,0.01125197
1695,0.014794472
1696,0.0142066
1697,0.012523918
1698,0.011306965
1699,0.012141646
1700,0.00947885
1701,0.011994744
1702,0.013562766
1703,0.019022865
1704,0.007398977
1705,0.010349754
1706,0.008583221
1707,0.010391514
1708,0.014248951
1709,0.011315739
1710,0.016384229
1711,0.005216646
1712,0.006214847
1713,0.009272997
1714,0.011435235
1715,0.01144501
1716,0.008291115
1717,0.013375371
1718,0.0122702
1719,0.006277754
1720,0.013586045
1721,0.012170457
1722,0.005362004
1723,0.0071660206
1724,0.010564084
1725,0.016895771
1726,0.009626663
1727,0.016903179
1728,0.0053656623
1729,0.00612236
1730,0.00847838
1731,0.00713854
1732,0.006259282
1733,0.012065616
1734,0.009231873
1735,0.010868044
1736,0.010837237
1737,0.008494113
1738,0.0077889143
1739,0.011066983
1740,0.011297922
1741,0.014793809
1742,0.018585416
1743,0.010296972
1744,0.008359388
1745,0.006436142
1746,0.0039003857
1747,0.0052276226
1748,0.013025743
1749,0.006740017
1750,0.012335105
1751,0.005879596
1752,0.010245259
1753,0.0062785847
1754,0.010782993
1755,0.0142212575
1756,0.012039819
1757,0.016265536
1758,0.0059598265
1759,0.015588404
1760,0.015201162
1761,0.012773593
1762,0.0102846855
1763,0.011455596
1764,0.010479789
1765,0.0048194528
1766,0.014902092
1767,0.005815409
1768,0.010208111
1769,0.010377237
1770,0.011147962
1771,0.0057121627
1772,0.014435285
1773,0.006349747
1774,0.012979307
1775,0.006118289
1776,0.011879326
1777,0.025293278
1778,0.011608084
1779,0.0062363995
1780,0.011698606
1781,0.01344359
1782,0.006845542
1783,0.00916734
1784,0.004616212
1785,0.01392038
1786,0.009738264
1787,0.005412873
1788,0.011037573
1789,0.008433553
1790,0.006623187
1791,0.004297845
1792,0.009362094
1793,0.0050337957
1794,0.011857248
1795,0.011340496
1796,0.017517807
1797,0.017961299
1798,0.010809219
1799,0.015332232
1800,0.010514687
1801,0.013394077
1802,0.006124409
1803,0.0145454155
1804,0.004968527
1805,0.017146738
1806,0.01074267
1807,0.010167152
1808,0.014117676
1809,0.01582793
1810,0.010608875
1811,0.010523777
1812,0.010651438
1813,0.007498308
1814,0.009150614
1815,0.008912285
1816,0.016243568
1817,0.013001
1818,0.0064179003
1819,0.005206974
1820,0.015624589
1821,0.008254786
1822,0.0129038105
1823,0.012570447
1824,0.011664089
1825,0.0051808637
1826,0.011218997
1827,0.011252661
1828,0.010374653
1829,0.015211363
1830,0.007401102
1831,0.012562967
1832,0.010479579
1833,0.0056648823
1834,0.012310044
1835,0.014380845
1836,0.0063510565
1837,0.013547677
1838,0.013672024
1839,0.012347754
1840,0.0112818545
1841,0.010472258
1842,0.0051866397
1843,0.0064446675
1844,0.012353941
1845,0.011569898
1846,0.01135454
1847,0.006048332
1848,0.011755036
1849,0.0055314293
1850,0.017531872
1851,0.0066121994
1852,0.013264267
1853,0.0068276674
1854,0.006123188
1855,0.008548682
1856,0.015035394
1857,0.0076942975
1858,0.0076160794
1859,0.0060773036
1860,0.005326979
1861,0.007364071
1862,0.0061086966
1863,0.008724273
1864,0.010301229
1865,0.014975482
1866,0.01590916
1867,0.015274321
1868,0.011412299
1869,0.010871061
1870,0.012365508
1871,0.01677197
1872,0.019916715
1873,0.014421816
1874,0.0100355325
1875,0.012817428
1876,0.00552446
1877,0.013262689
1878,0.012743705
1879,0.010025693
1880,0.008131124
1881,0.0077995835
1882,0.022049304
1883,0.01223878
1884,0.014486806
1885,0.006151437
1886,0.010332479
1887,0.0075575933
1888,0.00935617
1889,0.019939542
1890,0.0063039092
1891,0.005719942
1892,0.015257259
1893,0.011311808
1894,0.0096455775
1895,0.0064773327
1896,0.012211833
1897,7.9985475e-05
1898,0.015520639
1899,0.011132678
1900,0.011492695
1901,0.0058937417
1902,0.0075053936
1903,0.0057966523
1904,0.0059246477
1905,0.0065408507
1906,0.0073322915
1907,0.014270528
1908,0.005928506
1909,0.011458105
1910,0.009735587
1911,0.014618891
1912,0.011116312
1913,0.011479203
1914,0.010589539
1915,0.014291498
1916,0.014500764
1917,0.008623663
1918,0.011096894
1919,0.013243704
1920,0.0049717696
1921,0.007121858
1922,0.007188063
1923,0.009851734
1924,0.00433724
1925,0.0057910997
1926,0.0115051465
1927,0.0045947656
1928,0.013184299
1929,0.006639218
1930,0.0122980345
1931,0.0060361642
1932,0.012129215
1933,0.011902033
1934,0.010714954
1935,0.016549826
1936,0.0136418985
1937,0.0062105088
1938,0.010892012
1939,0.01830618
1940,0.0130392285
1941,0.006621058
1942,0.014517947
1943,0.01597538
1944,0.010415695
1945,0.013139489
1946,0.018074313
1947,0.013748145
1948,0.016381172
1949,0.010240112
1950,0.0072813295
1951,0.011364652
1952,0.0060783
1953,0.0055830115
1954,0.00705872
1955,0.014893939
1956,0.010125315
1957,0.0053710816
1958,0.011193688
1959,0.0055389507
1960,0.010392272
1961,0.0059916833
1962,0.007928393
1963,0.01023583
1964,0.012039633
1965,0.011849588
1966,0.0070917895
1967,0.010377432
1968,0.0061962297
1969,0.020605266
1970,0.018177398
1971,0.006174992
1972,0.01846223
1973,0.014952193
1974,0.011650953
1975,0.009849167
1976,0.00872065
1977,0.010875146
1978,0.004474289
1979,0.010869218
1980,0.0034373358
1981,0.012542968
1982,0.012400144
1983,0.0051610516
1984,0.01108808
1985,0.006114671
1986,0.006110292
1987,0.014751221
1988,0.012395843
1989,0.014341331
1990,0.010285192
1991,0.010504968
1992,0.010642952
1993,0.01062577
1994,0.013296553
1995,0.003987401
1996,0.0057962006
1997,0.014502772
1998,0.011136173
1999,0.015261878
2000,0.0062931776
2001,0.008643785
2002,0.0153512275
2003,0.010814329
2004,0.0060962513
2005,0.0074400892
2006,0.011415769
2007,0.0055068173
2008,0.016239593
2009,0.010401995
2010,0.0062384475
2011,0.0066611925
2012,0.013646224
2013,0.020522542
2014,0.010604699
2015,0.013855319
2016,0.011191358
2017,0.009598279
2018,0.011260915
2019,0.019030148
2020,0.0042432277
2021,0.0045996057
2022,0.006249847
2023,0.0054010805
2024,0.010366703
2025,0.010374874
2026,0.013686404
2027,0.007165023
2028,0.011954217
2029,0.010363546
2030,0.0055426294
2031,0.013496493
2032,0.005747106
2033,0.010167201
2034,0.004957048
2035,0.00638212
2036,0.0069488166
2037,0.01412746
2038,0.010786966
2039,0.0055306703
2040,0.0055700354
2041,0.006955401
2042,0.0127018085
2043,0.015234235
2044,0.010259534
2045,0.0077538975
2046,0.009931717
2047,0.006955132
2048,0.01889155
2049,0.0059763007
2050,0.01140583
2051,0.013356269
2052,0.005833759
2053,0.010756834
2054,0.0044318344
2055,0.007030882
2056,0.006570385
2057,0.012198555
2058,0.0062084002
2059,0.0065272264
2060,0.011967822
2061,0.017015155
2062,0.007393091
2063,0.018558854
2064,0.014881059
2065,0.015845167
2066,0.009738778
2067,0.0064266184
2068,0.00527867
2069,0.00458942
2070,0.004264443
2071,0.011636757
2072,0.013589929
2073,0.009424619
2074,0.011153094
2075,0.00626548
2076,0.011244872
2077,0.016549643
2078,0.006964665
2079,0.0055380706
2080,0.010760995
2081,0.015751524
2082,0.006384759
2083,0.009347708
2084,0.008705753
2085,0.010697834
2086,0.00697977
2087,0.011532108
2088,0.016512968
2089,0.010758937
2090,0.00997991
2091,0.010083704
2092,0.011495034
2093,0.005967619
2094,0.00747889
2095,0.012365537
2096,0.006079128
2097,0.011226096
2098,0.015800066
2099,0.011173482
2100,0.0075808605
2101,0.0055134753
2102,0.01584985
2103,0.009194492
2104,0.0068649147
2105,0.006744995
2106,0.010064962
2107,0.013900224
2108,0.009350053
2109,0.0063654473
2110,0.015454025
2111,0.017373746
2112,0.009390612
2113,0.010018307
2114,0.011192623
2115,0.007326997
2116,0.014510033
2117,0.010372919
2118,0.013762585
2119,0.0040495275
2120,0.0053680576
2121,0.010581155
2122,0.005632161
2123,0.014019617
2124,0.013322665
2125,0.004740283
2126,0.009602296
2127,0.015333871
2128,0.019665545
2129,0.011372676
2130,0.0055378247
2131,0.014582421
2132,0.010975772
2133,0.0114001995
2134,0.0102093555
2135,0.011391436
2136,0.013624665
2137,0.010410033
2138,0.010853544
2139,0.006435401
2140,0.0087081725
2141,0.018885953
2142,0.010766072
2143,0.006098642
2144,0.0048269453
2145,0.0035989874
2146,0.012908696
2147,0.01250621
2148,0.010855415
2149,0.0036734708
2150,0.005099902
2151,0.008773782
2152,0.012821572
2153,0.011459103
2154,0.010178382
2155,0.010486263
2156,0.006126673
2157,0.010181307
2158,0.016878596
2159,0.01125157
2160,0.0077651897
2161,0.0078098904
2162,0.015362286
2163,0.010181651
2164,0.010193217
2165,0.006433406
2166,0.013824443
2167,0.011383553
2168,0.010091429
2169,0.011542476
2170,0.00409293
2171,0.011568475
2172,0.0063875867
2173,0.0095880125
2174,0.004417802
2175,0.010296267
2176,0.012789561
2177,0.007830197
2178,0.0070536463
2179,0.009735432
2180,0.011178629
2181,0.00607385
2182,0.010959874
2183,0.014333532
2184,0.005931489
2185,0.01131421
2186,0.01122032
2187,0.009036901
2188,0.016590955
2189,0.005947045
2190,0.014886887
2191,0.013090721
2192,0.011642871
2193,0.01691045
2194,0.0077768574
2195,0.013612809
2196,0.010305487
2197,0.0059686042
2198,0.005934329
2199,0.011011856
2200,0.0057359654
2201,0.010275717
2202,0.011602088
2203,0.0056871306
2204,0.014301199
2205,0.007879696
2206,0.012601624
2207,0.008776062
2208,0.004832169
2209,0.007392331
2210,0.022677636
2211,0.011379193
2212,0.011389132
2213,0.008426359
2214,0.012315203
2215,0.014014621
2216,0.010306406
2217,0.0060208356
2218,0.0054748086
2219,0.005429986
2220,0.0054562846
2221,0.019154064
2222,0.0047907336
2223,0.0066025844
2224,0.009294848
2225,0.012647639
2226,0.00671314
2227,0.010136954
2228,0.007830755
2229,0.0060421843
2230,0.007564908
2231,0.009955772
2232,0.012998763
2233,0.010027253
2234,0.0061356463
2235,0.0063179964
2236,0.01268489
2237,0.0055482695
2238,0.006962263
2239,0.014121336
2240,0.010924803
2241,0.005525477
2242,0.005951844
2243,0.0061427904
2244,0.015096861
2245,0.0075224712
2246,0.014229414
2247,0.009583871
2248,0.010180324
2249,0.0088048745
2250,0.016800813
2251,0.0055261953
2252,0.011905075
2253,0.007123568
2254,0.010285315
2255,0.017220045
2256,0.008551393
2257,0.00711028
2258,0.0065875687
2259,0.011930735
2260,0.005953757
2261,0.0074295495
2262,0.0075061023
2263,0.00784603
2264,0.01159872
2265,0.006358168
2266,0.016726332
2267,0.006125331
2268,0.012920358
2269,0.01116866
2270,0.015570116
2271,0.0070522213
2272,0.014146726
2273,0.003648646
2274,0.01597159
2275,0.007335471
2276,0.0068884036
2277,0.0129185235
2278,0.0057870317
2279,0.0063579446
2280,0.011967224
2281,0.018355893
2282,0.013337647
2283,0.010277729
2284,0.010682298
2285,0.0059949625
2286,0.0060352525
2287,0.010167117
2288,0.011082801
2289,0.0092143435
2290,0.010797771
2291,0.011486412
2292,0.0142958155
2293,0.007815325
2294,0.0056636566
2295,0.013135909
2296,0.005636478
2297,0.010984764
2298,0.0057639917
2299,0.012219421
2300,0.010210426
2301,0.0056069596
2302,0.014997776
2303,0.015632136
2304,0.010565637
2305,0.014111205
2306,0.005469734
2307,0.009835252
2308,0.011565627
2309,0.0159135
2310,0.01309955
2311,0.016656863
2312,0.013593028
2313,0.008153029
2314,0.00415763
2315,0.005475769
2316,0.011227547
2317,0.009687558
2318,0.015580499
2319,0.01828851
2320,0.007933666
2321,0.0051047746
2322,0.009064532
2323,0.0035696912
2324,0.011065974
2325,0.010011888
2326,0.007321139
2327,0.01695049
2328,0.014793131
2329,0.010265515
2330,0.0052302135
2331,0.011594907
2332,0.012180474
2333,0.0067754583
2334,0.0063548675
2335,0.005309351
2336,0.0056863474
2337,0.0054630907
2338,0.0059313374
2339,0.006826007
2340,0.01324061
2341,0.010298447
2342,0.009191572
2343,0.011862922
2344,0.010396334
2345,0.013965727
2346,0.01402937
2347,0.010869966
2348,0.0141222
2349,0.015963351
2350,0.011114682
2351,0.017422598
2352,0.007534609
2353,0.010805986
2354,0.005478896
2355,0.010898459
2356,0.005219278
2357,0.00513768
2358,0.011006073
2359,0.012998763
2360,0.010833992
2361,0.0127041945
2362,0.0120152
2363,0.005343497
2364,0.011475929
2365,0.008815636
2366,0.0072894944
2367,0.0144027835
2368,0.010284246
2369,0.010897011
2370,0.010735566
2371,0.010236228
2372,0.012781761
2373,0.005864475
2374,0.0076501993
2375,0.0114518525
2376,0.008084532
2377,0.013920152
2378,0.0146822585
2379,0.005733465
2380,0.011390538
2381,0.014499686
2382,0.012368186
2383,0.0111503815
2384,0.010548134
2385,0.0064856065
2386,0.015932854
2387,0.0056842985
2388,0.0071307234
2389,0.0073806643
2390,0.014412469
2391,0.015720874
2392,0.005671967
2393,0.012403764
2394,0.012224316
2395,0.010326908
2396,0.014086568
2397,0.0101695275
2398,0.015742654
2399,0.010640891
2400,0.016863415
2401,0.005571235
2402,0.010045373
2403,0.010407415
2404,0.005166133
2405,0.0070589557
2406,0.0033252214
2407,0.018688079
2408,0.011266959
2409,0.01085909
2410,0.009352735
2411,0.0062610665
2412,0.010041998
2413,0.008712868
2414,0.013179262
2415,0.008361182
2416,0.00863582
2417,0.0057829153
2418,0.0046727844
2419,0.006379295
2420,0.009926272
2421,0.0045287637
2422,0.0128343655
2423,0.0060209176
2424,0.014956272
2425,0.011518997
2426,0.010067784
2427,0.006747027
2428,0.012397727
2429,0.011557573
2430,0.016501352
2431,0.006230179
2432,0.0058606137
2433,0.011247021
2434,0.011142916
2435,0.010273232
2436,0.011134918
2437,0.012209914
2438,0.012791739
2439,0.013142759
2440,0.0138190035
2441,0.014589987
2442,0.013987745
2443,0.01914837
2444,0.010563541
2445,0.008358548
2446,0.016423022
2447,0.009451526
2448,0.011139623
2449,0.010925184
2450,0.010198756
2451,0.01221121
2452,0.012542008
2453,0.010961807
2454,0.016998595
2455,0.005538432
2456,0.008208147
2457,0.01370696
2458,0.020469816
2459,0.0110539915
2460,0.014255484
2461,0.010646241
2462,0.0059652487
2463,0.01218754
2464,0.018302513
2465,0.011208621
2466,0.005358507
2467,0.012021027
2468,0.009832644
2469,0.015121802
2470,0.017574076
2471,0.011821526
2472,0.015171724
2473,0.016879223
2474,0.013519111
2475,0.007572959
2476,0.019267982
2477,0.0055459803
2478,0.010262042
2479,0.009402969
2480,0.0063797804
2481,0.014368224
2482,0.016374843
2483,0.009104493
2484,0.007419017
2485,0.011057381
2486,0.015882727
2487,0.008208136
2488,0.01227251
2489,0.010057921
2490,0.0072772056
2491,0.011642103
2492,0.015053355
2493,0.0073889336
2494,0.013449705
2495,0.0111787645
2496,0.009324539
2497,0.009578993
2498,0.020848185
2499,0.0059580943
2500,0.0133844325
2501,0.0069946423
2502,0.006789173
2503,0.011290897
2504,0.010389507
2505,0.012561052
2506,0.011305039
2507,0.010331447
2508,0.013010413
2509,0.010311379
2510,0.007854159
2511,0.005615454
2512,0.013782267
2513,0.010539456
2514,0.017092953
2515,0.014034902
2516,0.0117248865
2517,0.0068970984
2518,0.0104893865
2519,0.005490519
2520,0.007910124
2521,0.016558008
2522,0.011609373
2523,0.0039565535
2524,0.0059374627
2525,0.0117910225
2526,0.0057769828
2527,0.008639294
2528,0.005918499
2529,0.008750497
2530,0.010347544
2531,0.004403269
2532,0.010667267
2533,0.010992707
2534,0.0097172
2535,0.010655988
2536,0.008852929
2537,0.0076496527
2538,0.016069498
2539,0.0073072566
2540,0.015674522
2541,0.009717413
2542,0.017163632
2543,0.011924815
2544,0.010112549
2545,0.00931882
2546,0.011885457
2547,0.012472619
2548,0.004423338
2549,0.0038045098
2550,0.009671434
2551,0.006969995
2552,0.0060347747
2553,0.0146753425
2554,0.015995381
2555,0.014386929
2556,0.017720962
2557,0.0056045707
2558,0.011513262
2559,0.014414919
2560,0.005773347
2561,0.010279627
2562,0.012026
2563,0.0059041595
2564,0.0055289846
2565,0.010268149
2566,0.008365617
2567,0.017811712
2568,0.007287007
2569,0.007373729
2570,0.0060940124
2571,0.012173378
2572,0.0099775
2573,0.009875263
2574,0.009924923
2575,0.01077924
2576,0.0072158994
2577,0.00834174
2578,0.009073419
2579,0.0131087
2580,0.011418779
2581,0.006810409
2582,0.0059611024
2583,0.014892218
2584,0.0055448357
2585,0.017979873
2586,0.0125696175
2587,0.006581515
2588,0.010481526
2589,0.011460391
2590,0.0038994888
2591,0.006446233
2592,0.010306655
2593,0.0146309035
2594,0.010111234
2595,0.011337146
2596,0.0063159233
2597,0.011355109
2598,0.011185943
2599,0.012917579
2600,0.013800186
2601,0.004391742
2602,0.0059313374
2603,0.006302476
2604,0.005134212
2605,0.010538834
2606,0.0042140586
2607,0.010412489
2608,0.0070335316
2609,0.007455011
2610,0.010458964
2611,0.009911421
2612,0.0076762764
2613,0.0062589087
2614,0.015830621
2615,0.011528916
2616,0.010182628
2617,0.0071023004
2618,0.014786583
2619,0.00040304894
2620,0.007471323
2621,0.013825281
2622,0.009709111
2623,0.010614389
2624,0.0053435583
2625,0.012021122
2626,0.008811594
2627,0.008290497
2628,0.007786135
2629,0.011959096
2630,0.005771335
2631,0.0067654904
2632,0.011204326
2633,0.010703296
2634,0.011351108
2635,0.011254423
2636,0.010081333
2637,0.0123792
2638,0.005880207
2639,0.008055158
2640,0.006690614
2641,0.008519965
2642,0.0016722616
2643,0.015207847
2644,0.010526633
2645,0.0118521815
2646,0.007636807
2647,0.015209586
2648,0.015762009
2649,0.015421026
2650,0.0050528003
2651,0.01378505
2652,0.012104542
2653,0.006399025
2654,0.011245434
2655,0.0059492067
2656,0.011774781
2657,0.010716221
2658,0.011538191
2659,0.010364726
2660,0.011080702
2661,0.0059287176
2662,0.0056897085
2663,0.0049686423
2664,0.012454675
2665,0.0068543386
2666,0.0075539732
2667,0.014026628
2668,0.017808815
2669,0.01088128
2670,0.011012535
2671,0.012375097
2672,0.006493238
2673,0.016641947
2674,0.0054974128
2675,0.010310093
2676,0.010350718
2677,0.010623025
2678,0.012119391
2679,0.013823684
2680,0.011122974
2681,0.012156489
2682,0.022258248
2683,0.012838309
2684,0.0057416763
2685,0.011882351
2686,0.01160281
2687,0.0055832984
2688,0.006706209
2689,0.016849415
2690,0.006333937
2691,0.008573945
2692,0.00598484
2693,0.0103736585
2694,0.006548493
2695,0.0075443815
2696,0.008146913
2697,0.014467484
2698,0.009874035
2699,0.0055537345
2700,0.014169282
2701,0.013210521
2702,0.006482319
2703,0.012738116
2704,0.0054430254
2705,0.010592348
2706,0.012496799
2707,0.0103527885
2708,0.009670077
2709,0.011980654
2710,0.010183689
2711,0.014489588
2712,0.020017305
2713,0.012201464
2714,0.009998006
2715,0.0046643065
2716,0.006241142
2717,0.012914329
2718,0.011167658
2719,0.010237371
2720,0.007601551
2721,0.0051976712
2722,0.005991594
2723,0.010089879
2724,0.019985689
2725,0.013635948
2726,0.004909876
2727,0.012245878
2728,0.007250013
2729,0.013804364
2730,0.013515593
2731,0.0074025774
2732,0.0057618665
2733,0.004670215
2734,0.015851563
2735,0.0071804347
2736,0.00880424
2737,0.014943163
2738,0.0060424544
2739,0.008685977
2740,0.006399014
2741,0.011162681
2742,0.013530419
2743,0.015145385
2744,0.013126423
2745,0.014998884
2746,0.00588579
2747,0.008543567
2748,0.009664598
2749,0.019330911
2750,0.013113762
2751,0.012018369
2752,0.0069220643
2753,0.010821012
2754,0.010528696
2755,0.013433261
2756,0.014139625
2757,0.007961171
2758,0.0063765636
2759,0.00627455
2760,0.007087659
2761,0.012992847
2762,0.01234948
2763,0.010415348
2764,0.01498095
2765,0.013599854
2766,0.011395295
2767,0.008373396
2768,0.0034660723
2769,0.012032493
2770,0.0103002675
2771,0.0064481134
2772,0.01438255
2773,0.010661078
2774,0.0056701554
2775,0.010260885
2776,0.022368522
2777,0.007928404
2778,0.010287284
2779,0.008080776
2780,0.011488135
2781,0.008994148
2782,0.01102831
2783,0.013708283
2784,0.0059345225
2785,0.011104438
2786,0.009756195
2787,0.011328393
2788,0.005694125
2789,0.015724188
2790,0.018353406
2791,0.010439967
2792,0.006334534
2793,0.009254123
2794,0.0138175925
2795,0.011355822
2796,0.0095426645
2797,0.011283695
2798,0.015926614
2799,0.0065356838
2800,0.015985696
2801,0.0062112147
2802,0.016060801
2803,0.0068173027
2804,0.01730186
2805,0.014402683
2806,0.011433166
2807,0.0075973347
2808,0.010931148
2809,0.012757624
2810,0.017561823
2811,0.0068706693
2812,0.00850973
2813,0.00023215509
2814,0.013541829
2815,0.0061779665
2816,0.0049026357
2817,0.01626554
2818,0.013146036
2819,0.0056522433
2820,0.010632179
2821,0.0067536077
2822,0.0057427473
2823,0.010210027
2824,0.0064175
2825,0.009598059
2826,0.016617043
2827,0.0076050395
2828,0.0062584234
2829,0.007287667
2830,0.004423338
2831,0.004044663
2832,0.013406955
2833,0.011433634
2834,0.011883155
2835,0.014063706
2836,0.0071210284
2837,0.0054057296
2838,0.012774823
2839,0.011559839
2840,0.0067402394
2841,0.0143033
2842,0.0075750398
2843,0.011525213
2844,0.015579618
2845,0.013547957
2846,0.0046454947
2847,0.006625754
2848,0.013944692
2849,0.011024027
2850,0.011634697
2851,0.0059274035
2852,0.010850257
2853,0.0054027988
2854,0.010198583
2855,0.0061382614
2856,0.009912209
2857,0.0069685197
2858,0.0035422363
2859,0.0065809283
2860,0.005920016
2861,0.010374952
2862,0.003515268
2863,0.010265549
2864,0.014762868
2865,0.0061336737
2866,0.0079137795
2867,0.004021492
2868,0.005599904
2869,0.0059413696
2870,0.0070435377
2871,0.012848407
2872,0.0003173235
2873,0.010992191
2874,0.0153485155
2875,0.0119681945
2876,0.0067171324
2877,0.014403666
2878,0.017198725
2879,0.0071540177
2880,0.014086944
2881,0.007392835
2882,0.011961152
2883,0.007915848
2884,0.00772796
2885,0.016385121
2886,0.014499499
2887,0.0070427125
2888,0.008664784
2889,0.01134261
2890,0.006539182
2891,0.011448499
2892,0.00835787
2893,0.011737575
2894,0.0065320963
2895,0.0074446555
2896,0.007500561
2897,0.0100907115
2898,0.014377956
2899,0.013833282
2900,0.01142304
2901,0.0057740035
2902,0.0055658957
2903,0.008079824
2904,0.0055722725
2905,0.0067997063
2906,0.012603222
2907,0.012744465
2908,0.013946423
2909,0.0060423166
2910,0.00654946
2911,0.010361715
2912,0.012414421
2913,0.00692299
2914,0.015302946
2915,0.0065415977
2916,0.013776652
2917,0.00776391
2918,0.005654298
2919,0.010457238
2920,0.014566104
2921,0.0102579435
2922,0.010759555
2923,0.017504595
2924,0.012929018
2925,0.007228881
2926,0.010309069
2927,0.0057249786
2928,0.005806147
2929,0.0065313373
2930,0.006337596
2931,0.010772214
2932,0.008625277
2933,0.014370396
2934,0.009523829
2935,0.019262295
2936,0.014012818
2937,0.0067350967
2938,0.0076186955
2939,0.0075011076
2940,0.010625632
2941,0.0064306995
2942,0.0065057613
2943,0.015998652
2944,0.017228968
2945,0.011528187
2946,0.017698983
2947,0.012645175
2948,0.01194677
2949,0.013552927
2950,0.008598148
2951,0.0066421023
2952,0.005481704
2953,0.008743017
2954,0.006081691
2955,0.005352007
2956,0.010973355
2957,0.010346694
2958,0.010321376
2959,0.01040128
2960,0.020067016
2961,0.0104893865
2962,0.009373804
2963,0.0062008193
2964,0.015997915
2965,0.009020328
2966,0.005714708
2967,0.008553293
2968,0.007988022
2969,0.010307804
2970,0.011015129
2971,0.0051671527
2972,0.007087496
2973,0.013767214
2974,0.016195418
2975,0.011178062
2976,0.015125644
2977,0.01267461
2978,0.011587012
2979,0.010530927
2980,0.006276978
2981,0.0063210484
2982,0.008447518
2983,0.015657607
2984,0.0065006632
2985,0.007757823
2986,0.010360209
2987,0.0057642367
2988,0.006271464
2989,0.012649777
2990,0.00516442
2991,0.0063104304
2992,0.006946788
2993,0.012752556
2994,0.014859068
2995,0.0062917387
2996,0.011644248
2997,0.011927428
2998,0.019724565
2999,0.00767585
3000,0.010060083
3001,0.006260096
3002,0.0124192545
3003,0.0103656845
3004,0.00563127
3005,0.006880925
3006,0.0067958254
3007,0.012858984
3008,0.014542482
3009,0.0124149425
3010,0.010980696
3011,0.013710781
3012,0.0060654273
3013,0.0059591504
3014,0.016362531
3015,0.011201673
3016,0.0068751695
3017,0.0056388415
3018,0.011577656
3019,0.013423438
3020,0.015653515
3021,0.0066756383
3022,0.007604208
3023,0.020993177
3024,0.017188113
3025,0.011192652
3026,0.0060809953
3027,0.0147891985
3028,0.0059979707
3029,0.01272394
3030,0.0059192367
3031,0.014722654
3032,0.0053044846
3033,0.0057576206
3034,0.013446701
3035,0.009920736
3036,0.021806842
3037,0.011621743
3038,0.013418573
3039,0.01110926
3040,0.006107834
3041,0.007357863
3042,0.007875939
3043,0.010423313
3044,0.01718274
3045,0.0059524802
3046,0.010458554
3047,0.012390128
3048,0.010911786
3049,0.009479172
3050,0.00607537
3051,0.01325623
3052,0.01747189
3053,0.012957073
3054,0.009557576
3055,0.01045777
3056,0.013792873
3057,0.008096648
3058,0.016012803
3059,0.014013859
3060,0.016080158
3061,0.011106908
3062,0.015457285
3063,0.006494309
3064,0.0112123145
3065,0.0052776216
3066,0.006777946
3067,0.010213941
3068,0.005271049
3069,0.010382916
3070,0.010258462
3071,0.00359312
3072,0.014715868
3073,0.012689807
3074,0.011540865
3075,0.010222281
3076,0.014768693
3077,0.015817871
3078,0.005394675
3079,0.010256327
3080,0.005628636
3081,0.021408828
3082,0.008179289
3083,0.015125263
3084,0.008981681
3085,0.005894348
3086,0.014424167
3087,0.01039379
3088,0.008735419
3089,0.011329843
3090,0.012694313
3091,0.0075830324
3092,0.013077966
3093,0.013163435
3094,0.006748734
3095,0.008192365
3096,0.0068824235
3097,0.007627693
3098,0.014019714
3099,0.011187856
3100,0.010591836
3101,0.0051149502
3102,0.009340125
3103,0.013453372
3104,0.016812291
3105,0.0061583547
3106,0.014479897
3107,0.00777015
3108,0.0070147235
3109,0.005613832
3110,0.007823663
3111,0.010318922
3112,0.0075243954
3113,0.011421734
3114,0.005429729
3115,0.0064293677
3116,0.006778525
3117,0.007667927
3118,0.011848562
3119,0.013052729
3120,0.008208505
3121,0.010214356
3122,0.011240945
3123,0.021324925
3124,0.01067552
3125,0.012213283
3126,0.00873375
3127,0.0069392454
3128,0.020922001
3129,0.009631721
3130,0.011063789
3131,0.011056555
3132,0.0075110607
3133,0.005529484
3134,0.017938642
3135,0.007367029
3136,0.009471429
3137,0.01447123
3138,0.005916427
